ID,CFA
431,Naive
432,Naive
433,Naive
434,Naive
435,CFA
436,CFA
437,CFA
438,CFA
439,Naive
440,Naive
441,Naive
442,Naive
443,CFA
444,CFA
445,CFA
446,CFA
447,Naive
448,Naive
449,Naive
450,Naive
451,CFA
452,CFA
453,CFA
454,CFA
455,Naive
456,Naive
457,Naive
458,Naive
459,CFA
460,CFA
461,CFA
462,CFA
