ID,Behavior,Start,Stop,Duration
254,freeze,930.933,935.467,4.534
254,freeze,938.867,941.4,2.533
254,freeze,946.033,949.867,3.834
254,freeze,953.633,958.267,4.634
254,freeze,959.2,963.333,4.133
254,freeze,966.1,970.767,4.667
254,freeze,971.533,982.733,11.2
254,freeze,984.8,995.967,11.167
254,stop,997.833,997.833,NA
255,start,699.433,699.433,NA
255,freeze,702.5,704.6,2.1
255,freeze,710.9,711.3,0.4
255,groom,713.667,714.867,1.2
255,groom,717.4,730.6,13.2
255,freeze,738.1,739.267,1.167
255,freeze,740.2,742.1,1.9
255,freeze,755.233,756.2,0.967
255,freeze,766.067,768.2,2.133
255,freeze,770.7,772.6,1.9
255,freeze,773.233,773.633,0.4
255,freeze,776.267,777.9,1.633
255,freeze,778.867,780.733,1.866
255,freeze,781.967,784.067,2.1
255,freeze,785.033,786.2,1.167
255,freeze,787.5,791.233,3.733
255,freeze,793.6,797.6,4
255,freeze,798.733,803.6,4.867
255,freeze,805.733,811.533,5.8
255,rear,817.367,819.1,1.733
255,freeze,820.1,824.567,4.467
255,freeze,829.2,830.733,1.533
255,freeze,831.533,838.133,6.6
255,freeze,840.133,842.633,2.5
255,freeze,843.8,846.4,2.6
255,freeze,855.867,856.033,0.166
255,freeze,857,862,5
255,freeze,862.833,869.367,6.534
255,freeze,871.6,883.933,12.333
255,freeze,884.833,889.367,4.534
255,freeze,890.933,902.4,11.467
255,freeze,904.533,912.633,8.1
255,freeze,913.233,917.967,4.734
255,freeze,919.8,936.633,16.833
255,freeze,938.733,951.167,12.434
255,freeze,951.733,958.633,6.9
255,freeze,960.6,965.967,5.367
255,freeze,967.733,979.3,11.567
255,freeze,981.233,987.733,6.5
255,freeze,990.2,995.533,5.333
255,stop,999.433,999.433,NA
256,start,2176.067,2176.067,NA
256,groom,2182.233,2183.033,0.8
256,groom,2189.167,2189.967,0.8
256,groom,2197.6,2198.1,0.5
256,groom,2210.067,2211.2,1.133
256,groom,2212.8,2213.433,0.633
256,freeze,2215.8,2216,0.2
256,groom,2217.233,2217.967,0.734
256,freeze,2239.2,2239.833,0.633
256,freeze,2242.433,2242.933,0.5
256,groom,2246.367,2257.567,11.2
256,freeze,2258.3,2258.533,0.233
256,freeze,2260.7,2261.167,0.467
256,freeze,2268.567,2269,0.433
256,freeze,2269.633,2270.9,1.267
256,freeze,2272.267,2272.833,0.566
256,freeze,2274.1,2274.433,0.333
256,freeze,2275.4,2276.467,1.067
256,freeze,2277.733,2279.467,1.734
256,freeze,2286.167,2286.833,0.666
256,freeze,2290.433,2290.867,0.434
256,freeze,2294.833,2295.333,0.5
256,rear,2301,2301.633,0.633
256,rear,2305.467,2306.433,0.966
256,rear,2308.8,2309.967,1.167
256,freeze,2319.9,2321.467,1.567
256,freeze,2325.367,2327.133,1.766
256,freeze,2333.633,2335.467,1.834
256,freeze,2337.6,2338.2,0.6
256,groom,2338.633,2339.833,1.2
256,freeze,2343,2343.5,0.5
256,freeze,2350.933,2351.433,0.5
256,rear,2355.367,2357,1.633
256,freeze,2362.6,2364.967,2.367
256,rear,2367.633,2369.233,1.6
256,freeze,2374.067,2376.333,2.266
256,freeze,2377.867,2382.233,4.366
256,freeze,2384.267,2386.9,2.633
256,groom,2388.833,2389.5,0.667
256,freeze,2392.067,2394.767,2.7
256,freeze,2400.4,2404.467,4.067
256,freeze,2406.433,2407.167,0.734
256,groom,2409.033,2411.5,2.467
256,freeze,2412.867,2416.933,4.066
256,freeze,2423.333,2424.2,0.867
256,freeze,2426.167,2429.567,3.4
256,freeze,2433.6,2442.167,8.567
256,freeze,2445.333,2452.867,7.534
256,freeze,2453.367,2455.167,1.8
256,freeze,2457.133,2465.533,8.4
256,freeze,2468.833,2476.067,7.234
256,stop,2476.067,2476.067,NA
257,start,2176.9,2176.9,NA
257,freeze,2198.367,2199.233,0.866
257,freeze,2211.333,2211.667,0.334
257,groom,2226.6,2233.4,6.8
257,freeze,2242.667,2243,0.333
257,freeze,2252.967,2254.267,1.3
257,freeze,2261.233,2263.733,2.5
257,groom,2264,2264.367,0.367
257,freeze,2266.3,2266.6,0.3
257,freeze,2268.033,2268.6,0.567
257,freeze,2272.133,2272.533,0.4
257,freeze,2278.2,2278.5,0.3
257,freeze,2280.767,2281.1,0.333
257,freeze,2283.2,2283.467,0.267
257,freeze,2292.567,2293.033,0.466
257,freeze,2306.6,2306.833,0.233
257,freeze,2316.433,2316.867,0.434
257,freeze,2321.267,2322.767,1.5
257,freeze,2326.6,2327.933,1.333
257,freeze,2328.533,2329.567,1.034
257,freeze,2341.867,2344.667,2.8
257,freeze,2346.733,2349.5,2.767
257,freeze,2350.233,2353.367,3.134
257,freeze,2354.4,2356.333,1.933
257,freeze,2358.833,2370.533,11.7
257,freeze,2373.9,2374.833,0.933
257,freeze,2380.5,2381.933,1.433
257,groom,2382.6,2382.933,0.333
257,freeze,2383.2,2384.367,1.167
257,groom,2385.433,2385.7,0.267
257,freeze,2386.5,2390.1,3.6
257,groom,2390.9,2391.3,0.4
257,freeze,2393.2,2395.733,2.533
257,groom,2396.8,2397.633,0.833
257,freeze,2398.3,2399.2,0.9
257,groom,2399.567,2403,3.433
257,freeze,2403.8,2405.133,1.333
257,groom,2405.467,2407.633,2.166
257,freeze,2408.633,2409.533,0.9
257,groom,2409.833,2410.3,0.467
257,freeze,2411.6,2414.6,3
257,freeze,2415.4,2417.3,1.9
257,freeze,2421.3,2423.8,2.5
257,freeze,2426.133,2433.833,7.7
257,freeze,2435.033,2437.967,2.934
257,groom,2439.8,2440.467,0.667
257,freeze,2441.2,2458.133,16.933
257,freeze,2460.367,2462.167,1.8
257,freeze,2464.433,2466.167,1.734
257,groom,2466.567,2467.8,1.233
257,freeze,2470.433,2472.433,2
257,groom,2472.833,2475.233,2.4
257,stop,2476.9,2476.9,NA
258,start,2643.1,2643.1,NA
258,rear,2644.467,2645.8,1.333
258,groom,2650.2,2650.667,0.467
258,groom,2651.667,2658.167,6.5
258,groom,2660.833,2662.6,1.767
258,rear,2666.133,2667.3,1.167
258,rear,2676.933,2677.8,0.867
258,rear,2680.333,2681.2,0.867
258,rear,2683.367,2683.833,0.466
258,groom,2684.767,2685.4,0.633
258,groom,2688.3,2689.967,1.667
258,rear,2694.167,2695.3,1.133
258,rear,2698.233,2698.533,0.3
258,groom,2699.833,2700.3,0.467
258,groom,2702.267,2711.9,9.633
258,groom,2721.167,2721.5,0.333
258,rear,2722.867,2724.133,1.266
258,freeze,2727.867,2728.5,0.633
258,groom,2744.933,2746.167,1.234
258,rear,2749.733,2750.067,0.334
258,freeze,2751.733,2752,0.267
258,freeze,2756.333,2756.633,0.3
258,rear,2760.367,2761.5,1.133
258,groom,2774.267,2775.5,1.233
258,freeze,2778.533,2779.667,1.134
258,rear,2781.5,2781.733,0.233
258,rear,2786.5,2788.233,1.733
258,rear,2791.3,2792.133,0.833
258,rear,2798.1,2798.9,0.8
258,freeze,2800.067,2800.667,0.6
258,freeze,2811.967,2813.767,1.8
258,freeze,2814.333,2814.833,0.5
258,groom,2815.467,2816.7,1.233
258,groom,2818.267,2819.967,1.7
258,freeze,2823,2823.233,0.233
258,freeze,2824.967,2825.867,0.9
258,groom,2826.633,2827.133,0.5
258,groom,2827.9,2831.1,3.2
258,freeze,2831.967,2832.3,0.333
258,groom,2832.633,2833.433,0.8
258,freeze,2836.033,2838.267,2.234
258,freeze,2839.933,2841.9,1.967
258,freeze,2843.367,2843.667,0.3
258,freeze,2845.667,2850.433,4.766
258,freeze,2850.9,2853.267,2.367
258,freeze,2857.633,2858.2,0.567
258,groom,2859.3,2860.9,1.6
258,groom,2861.767,2866.233,4.466
258,freeze,2866.8,2867.233,0.433
258,freeze,2868.433,2869.9,1.467
258,freeze,2874.667,2875.633,0.966
258,freeze,2877.733,2881.1,3.367
258,groom,2881.367,2882.667,1.3
258,freeze,2883.033,2883.4,0.367
258,rear,2884.033,2884.5,0.467
258,freeze,2885,2890.267,5.267
258,freeze,2894.867,2900.7,5.833
258,freeze,2903.867,2912.9,9.033
258,freeze,2914.533,2919.3,4.767
258,freeze,2929.4,2939.233,9.833
258,stop,2943.1,2943.1,NA
259,start,2643.8,2643.8,NA
259,groom,2645.7,2646.167,0.467
259,rear,2647.033,2648.133,1.1
259,rear,2653.533,2654.5,0.967
259,freeze,2660.533,2660.767,0.234
259,freeze,2662.533,2663.233,0.7
259,groom,2666.667,2667.567,0.9
259,rear,2673.767,2674.867,1.1
259,groom,2676.1,2676.867,0.767
259,groom,2677.467,2683.633,6.166
259,freeze,2684.967,2685.633,0.666
259,freeze,2687.633,2687.933,0.3
259,freeze,2689.967,2690.2,0.233
259,rear,2693.8,2696.033,2.233
259,freeze,2697.133,2697.5,0.367
259,freeze,2700.233,2700.767,0.534
259,freeze,2702.3,2702.933,0.633
259,freeze,2704.633,2705.133,0.5
259,freeze,2709.467,2710.033,0.566
259,freeze,2712.233,2713,0.767
259,freeze,2715,2715.367,0.367
259,freeze,2717.4,2718.367,0.967
259,groom,2719.133,2719.433,0.3
259,freeze,2720.867,2721.967,1.1
259,freeze,2723.8,2726.133,2.333
259,freeze,2731.333,2733.367,2.034
259,freeze,2734.9,2736.567,1.667
259,freeze,2741.367,2742.7,1.333
259,freeze,2744.033,2746.1,2.067
259,freeze,2747.833,2749.333,1.5
259,freeze,2749.967,2751.367,1.4
259,freeze,2751.833,2754.067,2.234
259,freeze,2755.267,2755.667,0.4
259,freeze,2759.833,2765.567,5.734
259,rear,2770.467,2771.8,1.333
259,rear,2774.567,2776.2,1.633
259,rear,2782.1,2784.167,2.067
259,freeze,2784.533,2785.033,0.5
259,rear,2795,2795.7,0.7
259,freeze,2797.333,2798.533,1.2
259,freeze,2801.433,2804,2.567
