ID,CFA
399,Naive
400,Naive
401,Naive
402,Naive
403,CFA
404,CFA
405,CFA
406,CFA
407,Naive
408,Naive
409,Naive
410,Naive
411,CFA
412,CFA
413,CFA
414,CFA
415,Naive
416,Naive
417,Naive
418,Naive
419,CFA
420,CFA
421,CFA
422,CFA
423,Naive
424,Naive
425,Naive
426,Naive
427,CFA
428,CFA
429,CFA
430,CFA
